,time,FB,AMZN,NFLX,GOOGL,TWTR,SNAP,QRHC,RNEM,AEIS,CRZO,JMU,PXLW,HTBK,POOL,HCCI,TYHT,ENTG,LCNB,STRM,CARB,HMTV,BOLD,LULU,LGCY,MERC,VNOM,FISI,DWIN,ZYNE,ALT,OLLI,CEVA,FGBI,OSPR,MDIV,FNCB,WERN,GOOG,FLWS,XENT,TANH,GIII,BFIT,SOHU,HLG,SRET,ITCI,WSFS,ZBRA,KBWD
10,2018-07-17,0.024841386041971614,0.01786857735874059,0.09375990776769005,0.025652298899166315,0.025693966506079358,0.0362934362934364,-0.03141361256544495,0.009518143961927406,0.015241320914479273,0.038137147048038056,-0.12767295597484285,0.005649717514124353,-0.0011883541295305555,0.0012055837563451632,-0.02564102564102566,-0.007092198581560294,0.031073974060676024,-0.005221932114882422,0.006993006993007089,0.01634877384196165,-0.007843137254901933,0.032104006367736915,0.019130845536136087,-0.0273972602739726,0.023054755043227626,0.028280170996382692,-0.009118541033434568,-0.001811501860514264,0.04761904761904745,-0.10097560975609754,0.02126200274348422,0.0046948356807512415,-0.0033149171270717703,0.0,-0.0010848766021011036,-0.01764705882352946,0.018080667593880273,0.022674924502226412,-0.0039215686274510775,0.040909090909091006,-0.007462686567164201,0.022538293216630034,-0.0016903633491310854,0.02160216021602146,-0.00024390243902439046,-0.0032520431599127875,0.0034347399411187585,-0.004621072088724532,0.009604250391662683,0.004587037419888418
11,2018-07-18,-0.002192355352206521,-0.002748917748917723,-0.016026649879341104,0.0036242377102762013,-0.01923512106811487,-0.003731343283582156,0.03208556149732611,-0.001197698847460238,0.003956478733926794,0.02053824362606238,0.16163890139576775,-0.0196629213483146,-0.004098360655737543,-0.003542958370239213,0.005249343832020914,-0.0071428571428571175,0.02717435699154258,-0.006853232666728992,0.028368794326241176,0.012032085561497485,-0.02766798418972327,0.030646407416945687,-0.004251700680272141,-0.008944543828264706,0.0028328611898016387,0.02221506761107528,0.0015337423312882237,0.0011753384028019287,-0.0009813542688910104,-0.023733333333333384,0.002686366689053088,0.009374999999999911,-0.0029574861367838157,-0.000738188976378007,0.001630929848198015,-0.029151376146789088,0.012211668928086672,-0.0005682957812394029,-0.007874015748031482,0.0029069767441860517,0.03731343283582067,0.002774813233724638,-0.002652631578947351,-0.02530155928214184,0.0006118453255017364,-0.005372087392934488,-0.010248901903367358,0.0055710306406684396,0.00838687859316889,0.0008505545701280592
12,2018-07-19,-0.003257172965464461,-0.00901358870923663,-0.018406726674931262,-0.00625699249989653,0.003928819043216958,0.009774436090225436,0.0,-0.0015999999999999348,-0.005919105557382398,0.013665031534688232,-0.06134615384615383,0.02298850574712641,-0.004700352526439411,0.04671201814058956,0.01308900523560208,-0.014388489208632893,0.012016214263736114,0.007874015748031482,-0.02758620689655178,-0.02631578947368418,-0.02857142857142858,0.01854171886745193,-0.007070707070706894,-0.0185185185185186,0.0042613636363635354,0.0018933417481854509,-0.00152905198776776,0.002069840421980329,0.01857282502443791,-0.011528959648641313,0.0026755852842810235,0.018575851393188847,-0.0018518518518518823,0.0,0.0037928804699258745,0.0,0.02281879194630876,-0.0033921074727120137,0.011857707509881354,-0.008720930232558044,0.09352517985611519,0.007879045996592726,0.0,-0.027584116398908898,0.002018339875721198,0.007189275941906992,0.018765432098765356,-0.0009259259259258856,-6.713211600439806e-05,0.002969752051305008
13,2018-07-20,0.005219056739286687,-0.00619722631656805,-0.010605064123643593,-0.0011340515659916672,-0.0018390804597701038,-0.013382899628252787,0.01538461538461533,0.004165840111089114,-0.008779194964386172,-0.029522828698935744,0.08041504539559008,-0.008426966292134908,0.005931198102016699,-0.02367773677736773,0.01804123711340222,-0.014598540145985384,-0.0013192821413086087,-0.0025974025974025983,0.014084507042253502,0.01608579088471851,0.016949152542372836,0.020192070918493066,-0.009012539184952928,-0.0019120458891014325,-0.017045454545454586,0.0062539086929329635,0.009188361408882129,-0.0006314096907661382,-0.005031446540880502,0.025641025641025772,-0.021276595744680993,-0.009146341463414531,-0.013703703703703773,0.006397637795275468,-0.002169197396963307,0.019794285714285653,0.03825857519788922,-0.0017271011660038305,0.0546875,-0.0036710719530103075,-0.06535947712418311,-0.003374103753690516,,0.0,-0.03661971830985922,0.0,0.009708737864077666,0.006493506493506551,-0.01816224942822542,-0.0004213501078911275
14,2018-07-23,0.0015671003894006663,-0.005634004889058186,0.009786289838680906,0.012829734205376031,-0.003222094361334915,0.014393939393939403,-0.010101010101010055,-0.0033490778714750924,-0.004362416107382527,-0.003855590606379189,-0.02083333333333326,-0.03418803418803407,0.00887573964497057,0.00214470447233972,-0.020408163265306256,-0.05185185185185193,0.0066402122738800085,-0.005786428195686644,-0.011527777777777692,-0.0040000000000000036,-0.012552301255229992,-0.01210653753026636,-0.008540925266903865,-0.011538461538461608,-0.008645533141210526,-0.04064039408866982,0.016742770167427645,-0.00045951370097052635,-0.012360939431396711,0.012820512820512775,0.015006821282401273,-0.0030816640986133237,-0.010408921933085402,0.0002448579823701724,0.0016322089227420733,,0.017743979721165815,0.020736488260048702,0.03321033210332103,-0.007429420505200568,0.0034965034965035446,-0.005737356566085872,0.008488063660477385,-0.010638297872340385,0.0019057298945497347,-0.004210581203600516,0.04080652904464732,0.02218114602587784,0.003708281829418958,0.002128565346956268
15,2018-07-24,-0.0020454651108736677,0.0001257510893870606,-0.02621682018858673,-0.010110149488591569,-0.03655471784327169,-0.023048327137546343,-0.038461538461538436,-0.0017523364485980686,-0.01473789984927154,0.0024613220815752346,-0.0625,-0.026548672566371723,0.003500583430571691,-0.015003138731952359,-0.0025839793281654533,0.04615384615384621,-0.01829836951965802,-0.01319261213720313,-0.020979020979021046,-0.02384105960264893,-0.008474576271186529,-0.06265177270519662,-0.023425712697530354,-0.007677543186180413,-0.01449275362318836,-0.012326169405815435,-0.010432190760059412,-0.0013315788440010357,-0.03105590062111807,-0.06329113924050633,-0.009352037408149494,-0.02457757296466967,-0.008286252354049006,0.0,-0.0005428881650381134,0.0,-0.14840989399293292,-0.011492250057421605,-0.021126760563380254,-0.028614457831325435,-0.013605442176870763,-0.014255319148936185,0.0026427061310780875,-0.025608994378513494,-0.013924050632911356,-0.005845964714960128,-0.006469500924214389,-0.014035087719298178,-0.01959983666802778,-0.003816793893129722
16,2018-07-25,0.008274807037062848,0.018755808232657323,0.014822272562015959,0.018616978812409313,0.04415584415584406,0.005255255255255387,-0.021052631578947323,-0.0025135344160864825,-0.023291397483849008,0.01891418563922942,0.044979554747841766,0.015197568389057725,-0.011648223645894129,0.002873379733094872,0.018087855297157507,-0.014814814814814836,0.006675674590964631,0.0005336179295625243,0.0029978586723768963,0.0013477088948785632,-0.012820512820512664,0.004416731618602121,0.011078764353873671,-0.013487475915221592,-0.014705882352941124,0.04560051380860641,-0.015082956259426794,-0.0019997647335606716,0.0012953367875647714,0.001621621621621605,-0.0033670033670033517,-0.017350157728706628,0.0,0.0019512195121951237,0.004347826086956719,0.0011778563015312216,0.00826446280991755,0.019828428009974752,0.03237410071942448,-0.009287925696594312,0.0014005602240896309,0.01163793103448274,0.002315789473684271,0.04856867159858491,0.02058407307345944,0.003920227320564074,0.03308480894687804,0.0026548672566371057,0.009231623516346321,-0.0012776831345826523
17,2018-07-26,0.007833495339927943,-0.016856987493202857,0.013679890560875485,0.014457298884136272,0.0016328434802892478,0.02295332823259355,0.000794281175536149,0.0,0.01689306861720663,-0.018275862068965587,0.0869565217391306,0.0,-0.008839127872716457,0.004530950861518779,0.11162790697674407,-0.007633587786259555,-0.059661261898201756,0.0,-0.05714285714285705,-0.009472259810554884,0.008658008658008587,-0.0150298004664422,-0.002084168336673353,0.015686274509803866,0.011976047904191489,0.02844774273345685,0.0,-0.0019577133907596744,-0.06735751295336778,0.0055263157894736015,-0.006114130434782483,0.012861736334405016,0.0011265490048817384,0.011753183153770719,0.003791982665222182,-0.028799999999999937,-0.013679890560875485,0.01385291766586727,0.017421602787456525,0.004680187207488418,0.01342281879194629,-0.0010651896037494613,-0.0018339009693476571,-0.028129829984544052,-0.0057929283195972125,-0.008707557147399125,-0.015837104072398245,0.004405286343612369,0.004820604641553539,0.0038428693424423788
18,2018-07-27,-0.027686662589648137,-0.03133178753231525,-0.03172958975057938,-0.028104443341193885,-0.084026845637584,-0.023592085235920934,-0.022270505160238985,-0.00786193672099711,0.014198782961460488,-0.0317848410757946,0.13024664647338824,-0.0060240963855421326,-0.03387703889585947,-0.025444648395468117,-0.04175365344467641,-0.007633587786259555,-0.039564086931083375,-0.009320905459387352,-0.007518796992481258,-0.024861878453038777,-0.012820512820512664,-0.026219192448872608,-0.03552483523549266,-0.015717092337917515,0.07886435331230301,0.0039050765995796155,-0.0400593471810089,-0.007436399217221168,-0.02219140083217752,0.002702702702702675,-0.043686006825938595,-0.01594896331738438,-0.015230312035661275,0.0009661835748790981,-0.005936319481921193,0.013684744044602182,0.012534818941504211,-0.025570416994492473,-0.020477815699658786,-0.028124999999999956,-0.019480519480519543,-0.04569606801275239,0.0,-0.03447185325743196,0.007506361323155186,-0.014816688064946959,-0.07395498392282951,-0.013169446883230851,-0.041078130330945095,-0.004672897196261627
19,2018-07-30,-0.02418710781517408,-0.026328030514466416,-0.04821981644076956,-0.012055740733303844,-0.08165057067603165,-0.03689167974882268,0.0015579790785666958,-0.007655502392344471,0.004499250124979204,0.013566583363084472,0.0737037037037036,-0.036363636363636265,-0.02569796954314718,-0.01636565169198667,0.015151515151515138,0.008064516129032251,-0.008571575807199583,-0.010610079575597009,0.011278195488721776,-0.01997146932952909,-0.0043290043290044045,-0.0054024851431658805,-0.009996667777407597,0.005976095617529875,0.0057636887608067955,-0.052631578947368585,-0.019756838905775065,-0.0017589320769532124,-0.035612535612535634,-0.00027019724398813505,-0.004282655246252598,-0.021069692058346856,-0.009090909090909038,0.0028790786948176272,0.006511123168746691,0.020531400966183666,-0.002743484224965731,-0.006734472846312345,0.0,0.020967741935483897,-0.013333333333333308,-0.005548158011540183,0.0,0.047939778129952426,-0.005289672544080637,0.007193960495744722,-0.033070088845014944,-0.000888888888888828,-0.02703279504873002,0.007224819379515468
20,2018-07-31,0.01119118767211602,-0.005065799416733352,0.017918011523031074,-0.003645338594311931,-0.00250391236306724,0.019575856443719397,-0.011857707509881354,0.0018132801181991454,0.060432900432900505,-0.0007092198581559739,-0.34589041095890416,0.021943573667711602,-0.005874673629242766,0.015035103987283138,0.021186440677966045,0.048387096774193505,0.008608321377331363,-0.007999999999999896,-0.04580152671755733,-0.0029069767441860517,0.04347826086956519,0.025326797385620825,0.009170452633350257,0.0217821782178218,0.019886363636363535,-0.018114829597789317,-0.023112480739599484,0.0003602192638998414,-0.014814814814814725,0.09392446633825946,-0.0035842293906810374,-0.009868421052631526,0.009475302269025043,-0.002865329512894088,0.0,0.0002958579881657819,0.02335164835164849,-0.0022540798845911425,0.010452961672473782,0.023734177215189778,0.020000000000000018,0.012854609929078054,-0.0033870967741936875,-0.0277777777777779,0.003894691585948795,0.006160874530918514,0.025549310168625494,0.004428697962798989,0.009293136250548839,0.004014352047277292
21,2018-08-01,-0.013108721899614761,0.007382286995515797,0.0074731294846219765,-0.004939028819071711,-0.010542635658914778,-0.013545816733067761,0.0,0.0,-0.02060170045781551,-0.016210374639769598,-0.30000000000000004,-0.015243902439024293,0.0006574621959236637,0.026102845210127956,0.004149377593360981,0.023255813953488413,-0.0014164305949008194,-0.013368983957219305,0.01639999999999997,0.008746355685131268,-0.004166666666666763,0.037283621837550074,0.003078715260442566,0.053149606299212504,0.02777777777777768,0.05878731917513069,-0.009478672985781866,-0.0015927439919029007,-0.03167420814479638,-0.030303030303030276,-0.028057553956834624,-0.0033112582781456013,0.03249516441005795,0.004761904761904745,0.0032379924446841457,-0.005882352941176561,0.004021447721179738,-0.006506514657980467,-0.01038062283737018,-0.03518518518518521,0.006535947712418277,-0.06126482213438733,,0.005202080832332978,0.021263131249208866,-0.0018049721138300168,0.03400000000000003,0.010535557506584636,0.010407569141193562,-0.005892255892255949
22,2018-08-02,0.03333723927818144,0.025470015709118554,0.02155798713044499,0.018572014772261003,0.039265357821405944,0.03168155970755482,-0.02777777777777779,0.001953124999999778,0.00873509155047869,0.026957163958641006,-0.014492753623188248,0.021943573667711602,0.002645502645502784,0.016191999999999984,-0.00619834710743794,-0.015151515151515138,0.027181688125893944,0.021505376344086002,0.05600000000000005,0.027737226277372296,0.01680672268907557,0.03754531330916633,0.028611593483833575,-0.04299065420560744,-0.0190217391304347,0.03391304347826085,0.004792332268370503,0.007018167456555924,-0.10886469673405896,0.0546875,0.033482142857142794,0.05166666666666675,-0.0074906367041198685,0.0,0.009573894282632223,0.045882352941176485,0.014765100671140896,0.016792437183846154,0.014084507042253502,0.03653846153846141,-0.02580645161290329,0.025070290534208173,0.004301075268817067,0.005611222444889874,0.002359369179187887,0.004527683270340477,0.05916585838991262,-0.0017436791630339732,0.039595989167825474,0.004666949512091678
23,2018-08-03,0.0005065000844166612,-0.007862918584783496,-0.013400431344356645,-0.005637739122054675,-0.019030079803560418,0.0015735641227379027,0.02840909090909083,-0.0037768475577866223,0.0021537442014578634,-0.02224614280588455,0.0620377358490567,0.13648648648648654,-0.007952286282306154,-0.01479252851949342,-0.006237006237006293,0.01526717557251911,0.004184100418409997,-0.010526315789473606,-0.007633587786259555,-0.008522727272727404,-0.008230452674897082,-0.07035928143712578,0.013912344189786818,-0.048828125,-0.005555555555555647,-0.012742382271468178,-0.005490455250247828,0.0012316333654971423,-0.036206896551724155,-0.03871522798967597,-0.011486001435750293,0.0,-0.010610079575596898,0.010396975425330801,0.001068947087119243,0.002235294117647113,-0.039735099337748325,-0.004806362941396358,0.0,-0.022222222222222254,-0.05095541401273884,-0.004794520547945047,0.019680851063829774,-0.009904912836767088,0.012146255947908857,-0.0012919896640826156,-0.04956798544793084,-0.02622377622377625,-0.0003513950383019493,-0.00422541156606171
24,2018-08-06,0.03754819243448626,0.012016584420065701,0.023492316078646658,-0.003173299184123679,0.03645505971087348,0.02513747054202664,0.017045454545454586,-0.0036957790313167926,0.012725169393488667,0.005116959064327409,-0.014184397163120588,0.014285714285714235,-0.008048289738430636,0.012790327712376648,0.0,-0.03007518796992481,0.012465373961218829,0.0026385224274407815,0.01538461538461533,0.06034482758620685,0.016393442622950838,0.015508021390374216,0.002539884117787272,-0.09128630705394203,0.0027855153203342198,0.00456989247311812,0.0064102564102563875,-0.0023483365949120705,0.07732864674868178,-0.05823529411764716,0.007246376811594235,0.0349761526232113,-0.017189835575485812,-0.006499535747446661,0.0032085561497328108,-0.005780346820809301,0.0027700831024930483,-0.0001877551020408319,0.0,-0.009487666034155628,0.020000000000000018,0.011001604400641796,0.0035712776298550963,-0.006970069700697024,0.007160493827160552,-0.001935483870967647,0.0033349213911386677,-0.003593890386343168,-0.0007029876977152627,-0.0042337002540220325
