,lat,lng,time,population,popxtime
71,30.33660000000004,-97.93381,2058.0,49.69400024414063,102270.25250244142
72,30.331600000000037,-97.82381000000014,754.0,436.497314453125,329118.97509765625
73,30.326600000000038,-97.92381,2115.0,497.59478759765625,1052412.975769043
74,30.326600000000038,-97.91881000000002,2124.0,497.59478759765625,1056891.3288574219
75,30.326600000000038,-97.8338100000001,816.0,36.35530090332031,29665.925537109375
76,30.326600000000038,-97.77881000000015,907.0,552.1541137695311,500803.7811889647
77,30.326600000000038,-97.67381000000023,483.0,288.96771240234375,139571.40509033203
78,30.326600000000038,-97.65381000000026,599.0,192.27909851074216,115175.18000793456
79,30.326600000000038,-97.64381000000029,616.0,1118.27001953125,688854.33203125
80,30.316600000000037,-97.80881000000014,502.0,596.7393798828125,299563.1687011719
